"address_detail_pid","address","postcode","mb_code16","lga_code","ste_name16","geom"
GAVIC414039555,"107 Beach Street","3207","20631962610","25900",Victoria,POINT (144.93191175 -37.84053483)
GAVIC414022379,"55/39 Esplanade East ","3207","20532620000","25900",Victoria,POINT (144.94225722 -37.84328048)
GAVIC419588571,"350 Princes Street","3207","20531620000","25900",Victoria,POINT (144.94298939 -37.83501783)
GAVIC420793268,"147 Ross Street","3207","20531590000","25900",Victoria,POINT (144.93827894 -37.83480484)
GAVIC424580110,"26 Drysdale Street","3207","20530832000","25900",Victoria,POINT (144.94328779 -37.84039825)
GAVIC421371477,"109 Bay Street","3207","20631925960","25900",Victoria,POINT (144.94018594 -37.84056884)
GAVIC425487303,"203 Pickles Street","3207","20631906560","25900",Victoria,POINT (144.94906642 -37.83500857)
GAVIC422034034,"52 Rouse Street","3207","20631908980","25900",Victoria,POINT (144.94253903 -37.84363885)
GAVIC420899087,"176 Station Street","3207","20529260000","25900",Victoria,POINT (144.94483894 -37.83327084)
GAVIC412112819,"148 Clark Street","3207","20631962620","25900",Victoria,POINT (144.9360807 -37.83437762)
GAVIC422111946,"42 Sabre Drive","3207","20631944740","24600",Victoria,POINT (144.90623752 -37.82798437)
GAVIC424919858,"42 Wirraway Drive","3207","20400531000","24600",Victoria,POINT (144.90843189 -37.82774973)
GAVIC423797705,"7 Phillip Court","3207","20631977930","24600",Victoria,POINT (144.92090593 -37.82569368)
GAVIC423083162,"15/2 Mountain Street","3205","20532550000","25900",Victoria,POINT (144.95084187 -37.83742144)
GAVIC421123371,"188 Nelson Road","3205","20530792000","25900",Victoria,POINT (144.95062087 -37.83924697)
GAVIC412343869,"279 Cecil Street","3205","20631934860","25900",Victoria,POINT (144.96059973 -37.83854707)
GAVIC419898680,"88 Iffla Street","3205","20530801000","25900",Victoria,POINT (144.94897094 -37.83931684)
GAVIC421408266,"204 Ferrars Street","3205","20532480000","25900",Victoria,POINT (144.95463694 -37.83289984)
GAVIC412340141,"53/200 Dorcas Street","3205","20531120000","25900",Victoria,POINT (144.96187771 -37.83235012)
GAVIC420795752,"61 Iffla Street","3205","20529172000","25900",Victoria,POINT (144.94954094 -37.83928784)
GAVIC419897462,"105 Bank Street","3205","20530052000","25900",Victoria,POINT (144.96598793 -37.83289884)
GAVIC412321163,"15 Patterson Place","3205","20532970000","25900",Victoria,POINT (144.95368552 -37.83430502)
GAVIC423082879,"230 Moray Street","3205","20531050000","25900",Victoria,POINT (144.96350726 -37.83386539)
GAVIC423439179,"14/364 Beaconsfield Parade","3182","20527830000","25900",Victoria,POINT (144.97315307 -37.86128328)
GAVIC423470227,"2/34 Longmore Street","3182","20527990000","25900",Victoria,POINT (144.97090393 -37.85498084)
GAVIC412366375,"26/64 Fitzroy Street","3182","20528070000","25900",Victoria,POINT (144.97778009 -37.85919847)
GAVIC412397186,"12/40 Waterloo Crescent","3182","20526840000","25900",Victoria,POINT (144.98359993 -37.86248584)
GAVIC421537142,"53 Chapel Street","3182","20525520000","25900",Victoria,POINT (144.99115093 -37.86277184)
GAVIC412381354,"2/116 Inkerman Street","3182","20522270000","25900",Victoria,POINT (144.98708893 -37.86461284)
GAVIC420934718,"7 Clyde Street","3182","20522840000","25900",Victoria,POINT (144.97817893 -37.86590384)
GAVIC411810914,"1/75 Queens Road","3004","20522900000","25900",Victoria,POINT (144.97931293 -37.85257484)
GAVIC412362364,"11/20 Tennyson Street","3182","20521110000","25900",Victoria,POINT (144.98579693 -37.87112484)
GAVIC412383331,"1/7 Belford Street","3182","20631953100","25900",Victoria,POINT (144.9805292 -37.86793501)
GAVIC412352714,"8/91 Westbury Street","3183","20528210000","25900",Victoria,POINT (144.99586793 -37.86572684)
GAVIC412371444,"3/28 Fulton Street","3183","20522020000","25900",Victoria,POINT (145.00004993 -37.86113884)
GAVIC420821636,"207 Alma Road","3183","20521910000","25900",Victoria,POINT (145.00577492 -37.86340784)
GAVIC420212511,"8 Albion Street","3183","20524390000","25900",Victoria,POINT (144.99246692 -37.87417584)
GAVIC423444504,"2/2 Celeste Court","3183","20631939860","25900",Victoria,POINT (145.00805392 -37.86278884)
GAVIC421817525,"1 Oak Grove","3185","20631929500","25900",Victoria,POINT (144.99767592 -37.87610484)
GAVIC410815468,"2/103 Grosvenor Street","3183","20522110000","25900",Victoria,POINT (144.99720404 -37.8736417)
GAVIC420741682,"2 Graylings Grove","3183","20525360000","25900",Victoria,POINT (144.99320312 -37.86244987)
GAVIC419901267,"394 Inkerman Street","3183","20523070000","25900",Victoria,POINT (145.00736692 -37.86717484)
GAVIC420866585,"11/26 Denbigh Road","3143","20547440000","26350",Victoria,POINT (145.01578392 -37.85853084)
GAVIC719749776,"3/110 Kooyong Road","3143","20556740000","26350",Victoria,POINT (145.02123139 -37.85329601)
GAVIC421207407,"13 Moorhouse Street","3143","20555960000","26350",Victoria,POINT (145.02288492 -37.85482884)
GAVIC421521944,"7/26 Mercer Road","3143","20551760000","26350",Victoria,POINT (145.02684892 -37.85278684)
GAVIC421700543,"365 Dandenong Road","3143","20548210000","26350",Victoria,POINT (145.01264792 -37.86017184)
GAVIC419988594,"14/26 Armadale Street","3143","20548250000","26350",Victoria,POINT (145.01870792 -37.85925584)
GAVIC421242472,"6/71 Denbigh Road","3143","20544550000","26350",Victoria,POINT (145.01597618 -37.85521019)
GAVIC421319042,"5 Mt Pleasant Grove","3143","20631973410","26350",Victoria,POINT (145.01515192 -37.85325684)
GAVIC420570888,"16/1 Duncraig Avenue","3143","20553860000","26350",Victoria,POINT (145.02538592 -37.86159384)
GAVIC420894892,"4 Murray Street","3143","20556750000","26350",Victoria,POINT (145.02362392 -37.85266084)
GAVIC419688976,"8/36 Clarke Street","3181","20545350000","26350",Victoria,POINT (145.00055693 -37.84924284)
GAVIC423840298,"26 Victoria Street","3181","20544280000","26350",Victoria,POINT (144.99420918 -37.85263591)
GAVIC421392709,"197 Dandenong Road","3181","20548120000","26350",Victoria,POINT (144.99582993 -37.85790384)
GAVIC423212043,"11/313 Dandenong Road","3181","20548190000","26350",Victoria,POINT (145.00761071 -37.85950059)
GAVIC419754553,"8 Devenish Court","3181","20548620000","26350",Victoria,POINT (144.98687888 -37.85289514)
GAVIC424019955,"27 Abeckett Street","3181","20631919360","26350",Victoria,POINT (145.00918582 -37.85157089)
GAVIC420285884,"7/22 Grandview Grove","3181","20545290000","26350",Victoria,POINT (145.00831492 -37.85141184)
GAVIC420952134,"5/3 Chomley Street","3181","20549800000","26350",Victoria,POINT (145.00509922 -37.85872323)
GAVIC419723559,"196/49 Union Street","3181","20543550000","26350",Victoria,POINT (144.98631793 -37.85367784)
GAVIC420043297,"2/1 Lewisham Road","3181","20631995620","26350",Victoria,POINT (144.99857211 -37.85815156)
GAVIC419578941,"19 Portland Place","3141","20548970000","26350",Victoria,POINT (144.99161193 -37.84246684)
GAVIC420501422,"3 Myrtle Street","3141","20546120000","26350",Victoria,POINT (144.98890393 -37.84047484)
GAVIC421786495,"12/42 Darling Street","3141","20545730000","26350",Victoria,POINT (144.99205493 -37.83618484)
GAVIC420945507,"13 Surrey Road","3141","20543100000","26350",Victoria,POINT (144.99799393 -37.84599184)
GAVIC421793776,"3/63 Hawksburn Road","3141","20549330000","26350",Victoria,POINT (145.00174993 -37.84113484)
GAVIC421593748,"26/403 Toorak Road","3141","20543370000","26350",Victoria,POINT (145.00447893 -37.84038684)
GAVIC412344696,"16/2 Shipley Street","3141","20548410000","26350",Victoria,POINT (144.98749927 -37.83623291)
GAVIC419883568,"50 Tivoli Road","3141","20547970000","26350",Victoria,POINT (144.99878493 -37.83732684)
GAVIC420058146,"5/2 Lawson Grove","3141","20547500000","26350",Victoria,POINT (144.99043144 -37.83363422)
GAVIC421225480,"6/470 Punt Road","3141","20544680000","26350",Victoria,POINT (144.98738461 -37.83506818)
GAVIC420634653,"2 Stonnington Place","3142","20553230000","26350",Victoria,POINT (145.02531192 -37.84904384)
GAVIC412480665,"1/42 Warra Street","3142","20550880000","26350",Victoria,POINT (145.03163792 -37.83990484)
GAVIC412481674,"10/413 Toorak Road","3142","20543770000","26350",Victoria,POINT (145.00581193 -37.84052784)
GAVIC423210558,"26 Cloverdale Avenue","3142","20546800000","26350",Victoria,POINT (145.00751293 -37.83509984)
GAVIC419675197,"10 Glyndebourne Avenue","3142","20551780000","26350",Victoria,POINT (145.02556692 -37.84077984)
GAVIC413535831,"91 Grange Road","3142","20543740000","26350",Victoria,POINT (145.01132894 -37.83387346)
GAVIC421103672,"9 Brookville Road","3142","20543160000","26350",Victoria,POINT (145.00893893 -37.84425784)
GAVIC419730312,"47 Bruce Street","3142","20544810000","26350",Victoria,POINT (145.01044393 -37.83722384)
GAVIC421734471,"3 Greenknowe Court","3142","20543820000","26350",Victoria,POINT (145.01977292 -37.84070084)
GAVIC421788568,"10/25 Douglas Street","3142","20546830000","26350",Victoria,POINT (145.01005504 -37.83910426)
GAVIC419686152,"274 Langridge Street","3067","20641820000","27350",Victoria,POINT (144.99580303 -37.80742395)
GAVIC421326254,"186 Nicholson Street","3067","20642372000","27350",Victoria,POINT (144.99747219 -37.80268154)
GAVIC420119761,"43 William Street","3067","20631934090","27350",Victoria,POINT (144.99725893 -37.80845384)
GAVIC420401263,"10 Maugie Street","3067","20641050000","27350",Victoria,POINT (144.99616393 -37.79643184)
GAVIC413113539,"4/655 Victoria Street","3067","20631938340","27350",Victoria,POINT (145.01128958 -37.81133289)
GAVIC420416809,"59 Studley Street","3067","20637711000","27350",Victoria,POINT (144.99621593 -37.80164084)
GAVIC423096491,"15/8 Trenerry Crescent","3067","20641070000","27350",Victoria,POINT (145.00019096 -37.79973747)
GAVIC424767350,"14/71 Victoria Crescent","3067","20639345000","27350",Victoria,POINT (144.9985469 -37.80661411)
GAVIC720692782,"201/601 Victoria Street","3067","20631980080","27350",Victoria,POINT (145.00670598 -37.81098994)
GAVIC421009602,"111 Charles Street","3067","20638370000","27350",Victoria,POINT (144.99520568 -37.80477841)
GAVIC421703387,"352 Canning Street","3054","20637800000","27350",Victoria,POINT (144.97465394 -37.78897084)
GAVIC413038263,"174 Lee Street","3054","20642340000","27350",Victoria,POINT (144.96912345 -37.79073136)
GAVIC421367608,"228 Canning Street","3054","20638570000","27350",Victoria,POINT (144.97404794 -37.79242084)
GAVIC419872011,"101 Wilson Street","3054","20637100000","27350",Victoria,POINT (144.96662194 -37.78244284)
GAVIC420790612,"632 Station Street","3054","20637250000","27350",Victoria,POINT (144.97684194 -37.78156384)
GAVIC420812168,"35 Holtom Street","3054","20639120000","27350",Victoria,POINT (144.96901794 -37.78075984)
GAVIC423346245,"315 Canning Street","3054","20638550000","27350",Victoria,POINT (144.97387694 -37.79038184)
GAVIC419573719,"247 Pigdon Street","3054","20638390000","27350",Victoria,POINT (144.96774294 -37.78172384)
GAVIC411059516,"8/778 Drummond Street","3054","20637110000","27350",Victoria,POINT (144.97118289 -37.78634348)
GAVIC421488948,"22 Mary Street","3054","20636620000","27350",Victoria,POINT (144.97313412 -37.78029914)
GAVIC421006284,"129 Easey Street","3066","20641310000","27350",Victoria,POINT (144.99195311 -37.79846008)
GAVIC421802177,"100 Easey Street","3066","20641290000","27350",Victoria,POINT (144.99006893 -37.79796784)
GAVIC421942903,"12 Keele Street","3066","20637480000","27350",Victoria,POINT (144.98543293 -37.79679784)
GAVIC719106526,"2/32 Ballarat Street","3066","20641240000","27350",Victoria,POINT (144.99078973 -37.79542713)
GAVIC419818934,"72 Budd Street","3066","20637450000","27350",Victoria,POINT (144.98748993 -37.79508484)
GAVIC420695807,"1 Hoddle Street","3066","20642560000","27350",Victoria,POINT (144.99111455 -37.80895468)
GAVIC424541896,"8/31 Mater Street","3066","20636480000","27350",Victoria,POINT (144.98735495 -37.79575337)
GAVIC419819391,"111 Easey Street","3066","20641320000","27350",Victoria,POINT (144.99082094 -37.79834788)
GAVIC421616541,"10 Hotham Street","3066","20638600000","27350",Victoria,POINT (144.98607493 -37.79616884)
GAVIC411404358,"481 George Street","3065","20642400000","27350",Victoria,POINT (144.98224302 -37.79539808)
GAVIC420435025,"62 Nicholson Street","3065","20636360000","27350",Victoria,POINT (144.97397894 -37.80495584)
GAVIC420719351,"47 George Street","3065","20636910000","27350",Victoria,POINT (144.98025253 -37.80708875)
GAVIC420177672,"9/74 Palmer Street","3065","20638691000","27350",Victoria,POINT (144.97651132 -37.80455801)
GAVIC419539146,"123 Fitzroy Street","3065","20638940000","27350",Victoria,POINT (144.97610294 -37.80492884)
GAVIC411383851,"120 Nicholson Street","3065","20640750000","27350",Victoria,POINT (144.97442994 -37.80213384)
GAVIC411381139,"11 Kent Street","3065","20640644000","27350",Victoria,POINT (144.97877772 -37.80118533)
GAVIC424042564,"7/43 Argyle Street","3065","20639223000","27350",Victoria,POINT (144.9768744 -37.79722663)
GAVIC421398973,"8/21 Palmer Street","3065","20640650000","27350",Victoria,POINT (144.9751078 -37.80407598)
GAVIC413087851,"83 St David Street","3065","20641470000","27350",Victoria,POINT (144.98222272 -37.8009197)
GAVIC421049738,"92 Falconer Street","3068","20639030000","27350",Victoria,POINT (144.98963094 -37.78398284)
GAVIC419539266,"90 Bennett Street","3068","20631944680","27350",Victoria,POINT (144.98843994 -37.78099784)
GAVIC420154944,"128 Clauscen Street","3068","20638800000","27350",Victoria,POINT (144.98359494 -37.77793184)
GAVIC423158528,"43 Taylor Street","3068","20466181000","25250",Victoria,POINT (144.98042378 -37.77424435)
GAVIC411359589,"541 Brunswick Street","3068","20637150000","27350",Victoria,POINT (144.97952614 -37.79089239)
GAVIC413116636,"1/177 Clauscen Street","3068","20638410000","27350",Victoria,POINT (144.98535894 -37.77782782)
GAVIC411378158,"4/83 Miller Street","3068","20642240000","27350",Victoria,POINT (144.98193544 -37.7760382)
GAVIC420739376,"34 Delbridge Street","3068","20637950000","27350",Victoria,POINT (144.98810194 -37.78758884)
GAVIC421002067,"5 Dudley Street","3068","20466132000","25250",Victoria,POINT (144.98212994 -37.77504084)
GAVIC421690992,"104 Best Street","3068","20637870000","27350",Victoria,POINT (144.98383994 -37.78147784)
GAVIC421681574,"19 North Street","3121","20644200000","27350",Victoria,POINT (145.01010693 -37.81602584)
GAVIC412202419,"1/34 Davison Street","3121","20643080000","27350",Victoria,POINT (145.00803193 -37.81290884)
GAVIC420325849,"31 Buckingham Street","3121","20631986800","27350",Victoria,POINT (145.00196493 -37.81368784)
GAVIC420920393,"13 Edinburgh Street","3121","20642770000","27350",Victoria,POINT (145.00615643 -37.82353249)
GAVIC423363785,"8 Moore Street","3121","20646280000","27350",Victoria,POINT (145.01088636 -37.82593414)
GAVIC422099761,"277 Lennox Street","3121","20631937100","27350",Victoria,POINT (144.99397126 -37.82291225)
GAVIC423991956,"41 River Street","3121","20631924850","27350",Victoria,POINT (145.01346547 -37.81721329)
GAVIC419696928,"217 Barkly Avenue","3121","20631935230","27350",Victoria,POINT (145.00963985 -37.830464)
GAVIC421710058,"109 Rowena Parade","3121","20644280000","27350",Victoria,POINT (144.99557193 -37.82084384)
GAVIC421657056,"5 Sherwood Street","3121","20643380000","27350",Victoria,POINT (144.99085193 -37.81838684)
GAVIC421030726,"30 Caroline Street","3068","20641960000","27350",Victoria,POINT (144.99915193 -37.78965984)
GAVIC411127525,"2/57 Caroline Street","3068","20636560000","27350",Victoria,POINT (145.00096593 -37.79019584)
GAVIC411134852,"10/96 Spensley Street","3068","20638950000","27350",Victoria,POINT (145.00061993 -37.78744084)
GAVIC410743492,"3/4 Rex Avenue","3078","20642110000","27350",Victoria,POINT (145.02467093 -37.78527784)
GAVIC420699397,"26 Aitken Street","3068","20641601000","27350",Victoria,POINT (145.00049293 -37.79129584)
GAVIC420710224,"46 Hodgkinson Street","3068","20639720000","27350",Victoria,POINT (144.98780893 -37.79084584)
GAVIC424637914,"1/5 Heidelberg Road","3068","20632005520","27350",Victoria,POINT (144.99615083 -37.78712711)
GAVIC420119754,"6 Noone Street","3068","20637780000","27350",Victoria,POINT (144.98897693 -37.79302884)
GAVIC421316269,"35 Ramsden Street","3068","20636550000","27350",Victoria,POINT (144.99650393 -37.79059784)
GAVIC419797724,"8 Baird Street","3147","20061840000","21110",Victoria,POINT (145.07068691 -37.86842785)
GAVIC421616949,"20 Benghazi Avenue","3147","20064520000","21110",Victoria,POINT (145.08751691 -37.86733285)
GAVIC410785611,"31 Ashburn Grove","3147","20066130000","21110",Victoria,POINT (145.0804149 -37.86664158)
GAVIC420057232,"2/48 Morotai Avenue","3147","20065560000","21110",Victoria,POINT (145.08121091 -37.86763585)
GAVIC410770206,"3/444 Warrigal Road","3147","20066480000","21110",Victoria,POINT (145.09197806 -37.8678822)
GAVIC420114185,"36 Lexia Street","3147","20062890000","21110",Victoria,POINT (145.07794391 -37.86607785)
